date,ward,sub_county,ward_code,lat,lon,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean
6/4/2016,,Alego Usonga,,0.068763333,34.23034917,22,1.6,85,0.333,23.5
6/5/2016,,Alego Usonga,,0.068763333,34.23034917,22.2,2.5,85,0.34,23.7
6/6/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,1.3,79,0.342,23.5
6/7/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,1.4,78,0.333,23.5
6/8/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,1.1,80,0.325,23.4
6/9/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,2.7,81,0.321,23.1
6/10/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,0.3,78,0.32,23.5
6/11/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,9.9,82,0.348,23.4
6/12/2016,,Alego Usonga,,0.068763333,34.23034917,22.5,0.9,77,0.363,23.5
6/13/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,2.3,80,0.344,23.5
6/14/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,6.6,83,0.375,23.1
6/15/2016,,Alego Usonga,,0.068763333,34.23034917,21,10.9,87,0.384,22.5
6/16/2016,,Alego Usonga,,0.068763333,34.23034917,20.6,10.2,85,0.394,22.3
6/17/2016,,Alego Usonga,,0.068763333,34.23034917,20.6,4.7,84,0.4,22.2
6/18/2016,,Alego Usonga,,0.068763333,34.23034917,20.2,5.9,86,0.397,21.8
6/19/2016,,Alego Usonga,,0.068763333,34.23034917,21.1,0,78,0.382,22.3
6/20/2016,,Alego Usonga,,0.068763333,34.23034917,20.6,10.2,83,0.392,22.1
6/21/2016,,Alego Usonga,,0.068763333,34.23034917,19.7,12.5,88,0.413,21.6
6/22/2016,,Alego Usonga,,0.068763333,34.23034917,19.8,9.4,87,0.416,21.6
6/23/2016,,Alego Usonga,,0.068763333,34.23034917,20.8,0,82,0.396,22
6/24/2016,,Alego Usonga,,0.068763333,34.23034917,20.8,5.8,83,0.398,22.2
6/25/2016,,Alego Usonga,,0.068763333,34.23034917,21,2.9,82,0.406,22.4
6/26/2016,,Alego Usonga,,0.068763333,34.23034917,21.3,1.6,81,0.39,22.6
6/27/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,0,78,0.376,22.5
6/28/2016,,Alego Usonga,,0.068763333,34.23034917,21.1,0,75,0.357,22.2
6/29/2016,,Alego Usonga,,0.068763333,34.23034917,21.6,0,72,0.343,22.1
6/30/2016,,Alego Usonga,,0.068763333,34.23034917,21.2,0,74,0.331,22
7/1/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,0,77,0.321,22.2
7/2/2016,,Alego Usonga,,0.068763333,34.23034917,21.5,0,78,0.31,22.5
7/3/2016,,Alego Usonga,,0.068763333,34.23034917,21.7,0.5,79,0.303,22.7
7/4/2016,,Alego Usonga,,0.068763333,34.23034917,21.6,1.3,80,0.304,22.7
7/5/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,0,75,0.297,22.8
7/6/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,0,74,0.285,22.6
7/7/2016,,Alego Usonga,,0.068763333,34.23034917,21.1,0,77,0.276,22.2
7/8/2016,,Alego Usonga,,0.068763333,34.23034917,21,0.4,79,0.27,22.6
7/9/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,1.2,80,0.269,22.8
7/10/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,0.5,77,0.267,23.1
7/11/2016,,Alego Usonga,,0.068763333,34.23034917,21.1,7.9,81,0.305,22.4
7/12/2016,,Alego Usonga,,0.068763333,34.23034917,20.7,2.9,81,0.344,22.2
7/13/2016,,Alego Usonga,,0.068763333,34.23034917,20.9,5.9,84,0.355,22.6
7/14/2016,,Alego Usonga,,0.068763333,34.23034917,19.9,20.2,87,0.408,21.6
7/15/2016,,Alego Usonga,,0.068763333,34.23034917,21,0,78,0.381,22.2
7/16/2016,,Alego Usonga,,0.068763333,34.23034917,21.3,1.5,80,0.372,22.4
7/17/2016,,Alego Usonga,,0.068763333,34.23034917,21.3,1.1,79,0.361,22.5
7/18/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,2,75,0.357,22.8
7/19/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,0.1,72,0.348,22.7
7/20/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,0,75,0.329,22.4
7/21/2016,,Alego Usonga,,0.068763333,34.23034917,21.6,0.5,77,0.316,22.8
7/22/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,5.1,80,0.335,22.7
7/23/2016,,Alego Usonga,,0.068763333,34.23034917,21.2,5.7,78,0.374,22.8
7/24/2016,,Alego Usonga,,0.068763333,34.23034917,21.1,2.5,80,0.374,22.4
7/25/2016,,Alego Usonga,,0.068763333,34.23034917,21.6,1.1,77,0.358,22.8
7/26/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,2.4,74,0.358,22.9
7/27/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,3.9,78,0.356,22.8
7/28/2016,,Alego Usonga,,0.068763333,34.23034917,20.9,4.8,82,0.374,22.5
7/29/2016,,Alego Usonga,,0.068763333,34.23034917,21.2,0.2,80,0.363,22.7
7/30/2016,,Alego Usonga,,0.068763333,34.23034917,21,0.4,78,0.342,22.4
7/31/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,0,74,0.325,22.9
8/1/2016,,Alego Usonga,,0.068763333,34.23034917,21.2,1.9,81,0.318,22.7
8/2/2016,,Alego Usonga,,0.068763333,34.23034917,21.5,0.1,76,0.313,22.6
8/3/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,0.4,74,0.299,22.5
8/4/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,0.4,77,0.289,22.8
8/5/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,3.4,77,0.29,23.3
8/6/2016,,Alego Usonga,,0.068763333,34.23034917,21.2,5.5,78,0.317,22.6
8/7/2016,,Alego Usonga,,0.068763333,34.23034917,20.8,10.2,82,0.354,22.4
8/8/2016,,Alego Usonga,,0.068763333,34.23034917,20,15.5,87,0.402,22
8/9/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,4.2,79,0.389,22.8
8/10/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,0.9,77,0.381,22.9
8/11/2016,,Alego Usonga,,0.068763333,34.23034917,21.7,0.1,74,0.359,23
8/12/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,3.8,72,0.347,23.3
8/13/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,2.5,71,0.363,23.4
8/14/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,1.3,70,0.349,23.3
8/15/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,5.9,79,0.355,23.4
8/16/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,0,70,0.355,23.4
8/17/2016,,Alego Usonga,,0.068763333,34.23034917,22,0,70,0.326,23.3
8/18/2016,,Alego Usonga,,0.068763333,34.23034917,22.2,0.2,71,0.309,23.2
8/19/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,0,71,0.294,23.2
8/20/2016,,Alego Usonga,,0.068763333,34.23034917,22.5,0.1,70,0.28,23.6
8/21/2016,,Alego Usonga,,0.068763333,34.23034917,22.5,0.3,68,0.267,23.7
8/22/2016,,Alego Usonga,,0.068763333,34.23034917,23,0.5,67,0.256,24
8/23/2016,,Alego Usonga,,0.068763333,34.23034917,22.9,2.4,68,0.249,24.1
8/24/2016,,Alego Usonga,,0.068763333,34.23034917,22.8,0.6,68,0.257,24.4
8/25/2016,,Alego Usonga,,0.068763333,34.23034917,21.6,4.6,75,0.28,23.7
8/26/2016,,Alego Usonga,,0.068763333,34.23034917,21.9,5.1,75,0.319,23.6
8/27/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,1.2,67,0.324,23.8
8/28/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,4.2,76,0.345,23.5
8/29/2016,,Alego Usonga,,0.068763333,34.23034917,21.9,0.4,72,0.325,23.2
8/30/2016,,Alego Usonga,,0.068763333,34.23034917,22,0.1,71,0.299,23.4
8/31/2016,,Alego Usonga,,0.068763333,34.23034917,22,5.2,77,0.304,23.5
9/1/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,0.6,70,0.316,23.6
9/2/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,0.1,66,0.293,23.7
9/3/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,0,67,0.271,24.1
9/4/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,3.4,70,0.267,24
9/5/2016,,Alego Usonga,,0.068763333,34.23034917,22.9,0.1,61,0.27,24.2
9/6/2016,,Alego Usonga,,0.068763333,34.23034917,23.1,0,67,0.249,24.4
9/7/2016,,Alego Usonga,,0.068763333,34.23034917,23.1,0,70,0.232,24.8
9/8/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,2.8,77,0.231,24.3
9/9/2016,,Alego Usonga,,0.068763333,34.23034917,23.1,0.2,69,0.23,24.8
9/10/2016,,Alego Usonga,,0.068763333,34.23034917,23.3,3,67,0.227,25
9/11/2016,,Alego Usonga,,0.068763333,34.23034917,23,0,58,0.233,25.1
9/12/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,6.9,78,0.267,24.6
9/13/2016,,Alego Usonga,,0.068763333,34.23034917,23,0,70,0.299,24.7
9/14/2016,,Alego Usonga,,0.068763333,34.23034917,23,3.6,74,0.277,24.7
9/15/2016,,Alego Usonga,,0.068763333,34.23034917,22.5,3.4,77,0.283,24.7
9/16/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,5.8,77,0.296,24.3
9/17/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,7.2,81,0.347,24
9/18/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,9.6,81,0.376,24.1
9/19/2016,,Alego Usonga,,0.068763333,34.23034917,21.7,7.2,83,0.379,23.7
9/20/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,0,67,0.344,24.2
9/21/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,2.2,68,0.31,24.2
9/22/2016,,Alego Usonga,,0.068763333,34.23034917,22.8,0.1,72,0.303,24.3
9/23/2016,,Alego Usonga,,0.068763333,34.23034917,22.7,2.4,77,0.296,24.5
9/24/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,5.1,79,0.315,24.3
9/25/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,3.4,76,0.33,24.7
9/26/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,7.6,78,0.34,23.6
9/27/2016,,Alego Usonga,,0.068763333,34.23034917,21,11,86,0.378,23
9/28/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,3.1,76,0.376,23.4
9/29/2016,,Alego Usonga,,0.068763333,34.23034917,21.6,6.7,83,0.381,23.3
9/30/2016,,Alego Usonga,,0.068763333,34.23034917,22.5,2.4,79,0.367,24
10/1/2016,,Alego Usonga,,0.068763333,34.23034917,23,3.8,75,0.373,24.4
10/2/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,8.6,76,0.373,24.1
10/3/2016,,Alego Usonga,,0.068763333,34.23034917,20.2,16.9,86,0.411,22.2
10/4/2016,,Alego Usonga,,0.068763333,34.23034917,21.4,11.6,82,0.398,23.2
10/5/2016,,Alego Usonga,,0.068763333,34.23034917,20.8,10.3,88,0.412,22.9
10/6/2016,,Alego Usonga,,0.068763333,34.23034917,21.5,6.7,86,0.397,23.2
10/7/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,4.7,84,0.39,23.9
10/8/2016,,Alego Usonga,,0.068763333,34.23034917,22.7,5.3,84,0.384,24
10/9/2016,,Alego Usonga,,0.068763333,34.23034917,22.8,2.3,80,0.375,24.2
10/10/2016,,Alego Usonga,,0.068763333,34.23034917,23.3,2.6,77,0.355,24.6
10/11/2016,,Alego Usonga,,0.068763333,34.23034917,22.7,0.5,80,0.338,24.4
10/12/2016,,Alego Usonga,,0.068763333,34.23034917,23,0.6,75,0.326,24.6
10/13/2016,,Alego Usonga,,0.068763333,34.23034917,22.8,4.7,81,0.336,24.2
10/14/2016,,Alego Usonga,,0.068763333,34.23034917,23.2,0.5,73,0.335,24.4
10/15/2016,,Alego Usonga,,0.068763333,34.23034917,23,0.1,74,0.314,24.5
10/16/2016,,Alego Usonga,,0.068763333,34.23034917,23.3,1.2,75,0.299,24.9
10/17/2016,,Alego Usonga,,0.068763333,34.23034917,23.7,1.6,71,0.294,24.9
10/18/2016,,Alego Usonga,,0.068763333,34.23034917,23,2.1,78,0.291,24.7
10/19/2016,,Alego Usonga,,0.068763333,34.23034917,23.2,1.2,75,0.286,25
10/20/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,5.3,81,0.315,24.6
10/21/2016,,Alego Usonga,,0.068763333,34.23034917,22.2,9,79,0.357,24.1
10/22/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,5.5,72,0.369,24.3
10/23/2016,,Alego Usonga,,0.068763333,34.23034917,22.9,1.4,65,0.357,24.5
10/24/2016,,Alego Usonga,,0.068763333,34.23034917,23,0,66,0.332,24
10/25/2016,,Alego Usonga,,0.068763333,34.23034917,23.6,1.8,61,0.31,24.8
10/26/2016,,Alego Usonga,,0.068763333,34.23034917,23.4,0,67,0.301,24.4
10/27/2016,,Alego Usonga,,0.068763333,34.23034917,22.2,1.8,77,0.29,23.6
10/28/2016,,Alego Usonga,,0.068763333,34.23034917,22,3.4,82,0.302,23.7
10/29/2016,,Alego Usonga,,0.068763333,34.23034917,22.7,2.5,78,0.316,24.3
10/30/2016,,Alego Usonga,,0.068763333,34.23034917,22.9,0.6,75,0.308,24.4
10/31/2016,,Alego Usonga,,0.068763333,34.23034917,23.1,0,73,0.286,24.5
11/1/2016,,Alego Usonga,,0.068763333,34.23034917,23,1,75,0.274,24.6
11/2/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,3.8,83,0.287,23.7
11/3/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,6.8,82,0.314,23.7
11/4/2016,,Alego Usonga,,0.068763333,34.23034917,21.7,12.6,84,0.373,23.8
11/5/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,11.3,81,0.379,24
11/6/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,2.6,74,0.374,23.7
11/7/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,5,80,0.372,23.8
11/8/2016,,Alego Usonga,,0.068763333,34.23034917,21.6,3.2,85,0.37,23.5
11/9/2016,,Alego Usonga,,0.068763333,34.23034917,21.9,5.9,83,0.375,23.7
11/10/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,4.8,81,0.377,23.4
11/11/2016,,Alego Usonga,,0.068763333,34.23034917,22.9,1,74,0.361,23.8
11/12/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,1.5,78,0.349,23.7
11/13/2016,,Alego Usonga,,0.068763333,34.23034917,22.2,1.7,80,0.343,23.4
11/14/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,5.2,81,0.345,23.6
11/15/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,1.6,76,0.351,23.6
11/16/2016,,Alego Usonga,,0.068763333,34.23034917,23.1,3.2,68,0.343,23.9
11/17/2016,,Alego Usonga,,0.068763333,34.23034917,21.7,11.6,82,0.375,23.4
11/18/2016,,Alego Usonga,,0.068763333,34.23034917,21.3,11.7,85,0.4,23.4
11/19/2016,,Alego Usonga,,0.068763333,34.23034917,21.2,15.1,86,0.409,22.9
11/20/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,0.1,78,0.394,23.4
11/21/2016,,Alego Usonga,,0.068763333,34.23034917,23,4.8,79,0.377,24.1
11/22/2016,,Alego Usonga,,0.068763333,34.23034917,22.2,12.1,84,0.413,24.2
11/23/2016,,Alego Usonga,,0.068763333,34.23034917,21.5,9.9,85,0.42,23.3
11/24/2016,,Alego Usonga,,0.068763333,34.23034917,21.9,7.4,79,0.411,23.6
11/25/2016,,Alego Usonga,,0.068763333,34.23034917,22,3,80,0.402,23.7
11/26/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,0.8,79,0.381,24
11/27/2016,,Alego Usonga,,0.068763333,34.23034917,21.9,10.8,85,0.407,23.8
11/28/2016,,Alego Usonga,,0.068763333,34.23034917,22.6,3.6,81,0.399,24.3
11/29/2016,,Alego Usonga,,0.068763333,34.23034917,22.2,10.6,85,0.402,24.1
11/30/2016,,Alego Usonga,,0.068763333,34.23034917,22.4,0.6,80,0.394,23.9
12/1/2016,,Alego Usonga,,0.068763333,34.23034917,21.9,7.8,83,0.397,23.7
12/2/2016,,Alego Usonga,,0.068763333,34.23034917,22.2,3.2,82,0.393,23.7
12/3/2016,,Alego Usonga,,0.068763333,34.23034917,21.7,5.3,82,0.395,23.2
12/4/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,2.4,78,0.392,23.5
12/5/2016,,Alego Usonga,,0.068763333,34.23034917,22.3,0.1,68,0.366,23.3
12/6/2016,,Alego Usonga,,0.068763333,34.23034917,22.8,0,66,0.343,23.5
12/7/2016,,Alego Usonga,,0.068763333,34.23034917,22,7.7,82,0.362,23.5
12/8/2016,,Alego Usonga,,0.068763333,34.23034917,21.8,3.8,83,0.382,23.5
12/9/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,1,81,0.369,23.6
12/10/2016,,Alego Usonga,,0.068763333,34.23034917,22,1.5,80,0.353,23.4
12/11/2016,,Alego Usonga,,0.068763333,34.23034917,23.3,0,72,0.337,24.2
12/12/2016,,Alego Usonga,,0.068763333,34.23034917,21.6,9.8,86,0.367,23.4
12/13/2016,,Alego Usonga,,0.068763333,34.23034917,22.8,1.2,71,0.375,23.5
12/14/2016,,Alego Usonga,,0.068763333,34.23034917,23,0.1,70,0.355,23.6
12/15/2016,,Alego Usonga,,0.068763333,34.23034917,22.1,1.8,77,0.335,23.6
12/16/2016,,Alego Usonga,,0.068763333,34.23034917,21.7,4,83,0.34,23.3
12/17/2016,,Alego Usonga,,0.068763333,34.23034917,22.5,0,74,0.335,23.5
12/18/2016,,Alego Usonga,,0.068763333,34.23034917,23.1,0,72,0.313,24
12/19/2016,,Alego Usonga,,0.068763333,34.23034917,23.1,0,69,0.293,23.9
12/20/2016,,Alego Usonga,,0.068763333,34.23034917,23.5,0,58,0.275,24
12/21/2016,,Alego Usonga,,0.068763333,34.23034917,23.7,0,61,0.259,24.1
12/22/2016,,Alego Usonga,,0.068763333,34.23034917,24.2,0.7,59,0.247,24.4
12/23/2016,,Alego Usonga,,0.068763333,34.23034917,24.7,0,51,0.234,24.9
12/24/2016,,Alego Usonga,,0.068763333,34.23034917,24.5,0.2,51,0.221,24.9
12/25/2016,,Alego Usonga,,0.068763333,34.23034917,24.8,0.2,52,0.211,25.1
12/26/2016,,Alego Usonga,,0.068763333,34.23034917,24.9,0.4,56,0.203,25.5
12/27/2016,,Alego Usonga,,0.068763333,34.23034917,23.7,3.3,71,0.227,25.3
12/28/2016,,Alego Usonga,,0.068763333,34.23034917,23.1,3,78,0.245,24.7
12/29/2016,,Alego Usonga,,0.068763333,34.23034917,22.9,7.1,78,0.285,24.5
12/30/2016,,Alego Usonga,,0.068763333,34.23034917,22.8,3.3,77,0.315,24.3
12/31/2016,,Alego Usonga,,0.068763333,34.23034917,23,0.7,74,0.307,24.3
1/1/2017,,Alego Usonga,,0.068763333,34.23034917,22.6,4.6,75,0.164,25.5
1/2/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,9.6,76,0.18,25.4
1/3/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,0.9,74,0.182,25
1/4/2017,,Alego Usonga,,0.068763333,34.23034917,23.4,0,63,0.168,25.4
1/5/2017,,Alego Usonga,,0.068763333,34.23034917,23.8,0,52,0.147,25.8
1/6/2017,,Alego Usonga,,0.068763333,34.23034917,24.7,0.3,45,0.126,26.8
1/7/2017,,Alego Usonga,,0.068763333,34.23034917,23.9,0,50,0.115,26.9
1/8/2017,,Alego Usonga,,0.068763333,34.23034917,24.5,0.3,49,0.111,27.1
1/9/2017,,Alego Usonga,,0.068763333,34.23034917,24.2,0,55,0.112,27.4
1/10/2017,,Alego Usonga,,0.068763333,34.23034917,23.7,0,50,0.12,26.6
1/11/2017,,Alego Usonga,,0.068763333,34.23034917,24.7,0,45,0.12,26.9
1/12/2017,,Alego Usonga,,0.068763333,34.23034917,24.5,0,36,0.114,27.2
1/13/2017,,Alego Usonga,,0.068763333,34.23034917,23.4,0,48,0.111,26.8
1/14/2017,,Alego Usonga,,0.068763333,34.23034917,23.8,0.1,60,0.115,26.8
1/15/2017,,Alego Usonga,,0.068763333,34.23034917,24.8,0,53,0.116,27
1/16/2017,,Alego Usonga,,0.068763333,34.23034917,24.6,0,50,0.115,27.2
1/17/2017,,Alego Usonga,,0.068763333,34.23034917,24,0,38,0.113,26.8
1/18/2017,,Alego Usonga,,0.068763333,34.23034917,24.7,0,38,0.113,27
1/19/2017,,Alego Usonga,,0.068763333,34.23034917,25.5,0,40,0.109,28
1/20/2017,,Alego Usonga,,0.068763333,34.23034917,25.4,0.2,45,0.109,28
1/21/2017,,Alego Usonga,,0.068763333,34.23034917,24.8,0,62,0.115,27.7
1/22/2017,,Alego Usonga,,0.068763333,34.23034917,24.4,0,58,0.117,27.4
1/23/2017,,Alego Usonga,,0.068763333,34.23034917,24.9,0.1,53,0.113,27.7
1/24/2017,,Alego Usonga,,0.068763333,34.23034917,25,0,49,0.107,28
1/25/2017,,Alego Usonga,,0.068763333,34.23034917,24.9,0.5,49,0.105,27.6
1/26/2017,,Alego Usonga,,0.068763333,34.23034917,23.8,2.4,60,0.118,26.9
1/27/2017,,Alego Usonga,,0.068763333,34.23034917,22.5,2.5,71,0.123,25.9
1/28/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,2.5,76,0.164,25.1
1/29/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,8,78,0.238,24.5
1/30/2017,,Alego Usonga,,0.068763333,34.23034917,22.3,0.7,75,0.232,24.7
1/31/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,11.5,81,0.249,24.5
2/1/2017,,Alego Usonga,,0.068763333,34.23034917,22.6,2,74,0.238,24.8
2/2/2017,,Alego Usonga,,0.068763333,34.23034917,22.9,0.3,71,0.213,24.9
2/3/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,7.3,79,0.247,24.8
2/4/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,1.3,78,0.247,24.2
2/5/2017,,Alego Usonga,,0.068763333,34.23034917,23.1,0.2,67,0.222,24.7
2/6/2017,,Alego Usonga,,0.068763333,34.23034917,23.4,0,63,0.187,25.1
2/7/2017,,Alego Usonga,,0.068763333,34.23034917,24.1,0.6,65,0.161,26.3
2/8/2017,,Alego Usonga,,0.068763333,34.23034917,24.2,0,58,0.142,26.3
2/9/2017,,Alego Usonga,,0.068763333,34.23034917,24.5,0.2,54,0.129,26.7
2/10/2017,,Alego Usonga,,0.068763333,34.23034917,24,0.7,61,0.121,26.7
2/11/2017,,Alego Usonga,,0.068763333,34.23034917,24.6,0.1,59,0.115,27.4
2/12/2017,,Alego Usonga,,0.068763333,34.23034917,25.1,0.2,59,0.115,27.8
2/13/2017,,Alego Usonga,,0.068763333,34.23034917,25,0,63,0.117,27.8
2/14/2017,,Alego Usonga,,0.068763333,34.23034917,24.3,0.8,65,0.119,27.5
2/15/2017,,Alego Usonga,,0.068763333,34.23034917,25.6,0,57,0.123,28
2/16/2017,,Alego Usonga,,0.068763333,34.23034917,24.6,2.1,63,0.126,27.8
2/17/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,9.6,79,0.192,25.6
2/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,2.5,79,0.219,25.1
2/19/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,7.8,75,0.206,25.2
2/20/2017,,Alego Usonga,,0.068763333,34.23034917,23,1.2,68,0.188,25.4
2/21/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,17.4,79,0.227,24.8
2/22/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,14.4,80,0.279,24.1
2/23/2017,,Alego Usonga,,0.068763333,34.23034917,22,0.3,73,0.316,24.1
2/24/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,5.4,77,0.296,24.2
2/25/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,23,84,0.372,24
2/26/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,2.2,76,0.307,24
2/27/2017,,Alego Usonga,,0.068763333,34.23034917,20.6,16.4,84,0.361,23.5
2/28/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,3.2,77,0.347,23.5
3/1/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,4.4,77,0.343,23.6
3/2/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0.8,80,0.315,23.7
3/3/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,7.2,81,0.332,23.7
3/4/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,2.5,79,0.341,23.3
3/5/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,2,79,0.321,23.5
3/6/2017,,Alego Usonga,,0.068763333,34.23034917,22.7,0.1,77,0.296,24.2
3/7/2017,,Alego Usonga,,0.068763333,34.23034917,22.6,1.6,79,0.281,24.2
3/8/2017,,Alego Usonga,,0.068763333,34.23034917,23.5,0.8,73,0.271,24.5
3/9/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,7.2,85,0.319,23.6
3/10/2017,,Alego Usonga,,0.068763333,34.23034917,22.8,0,75,0.319,24
3/11/2017,,Alego Usonga,,0.068763333,34.23034917,23.8,0,68,0.272,24.8
3/12/2017,,Alego Usonga,,0.068763333,34.23034917,23.6,0,69,0.231,24.9
3/13/2017,,Alego Usonga,,0.068763333,34.23034917,23.6,0,64,0.208,25.1
3/14/2017,,Alego Usonga,,0.068763333,34.23034917,23.9,0.5,70,0.184,25.7
3/15/2017,,Alego Usonga,,0.068763333,34.23034917,24,0.9,74,0.165,26
3/16/2017,,Alego Usonga,,0.068763333,34.23034917,22,18.3,80,0.279,24.7
3/17/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,19.1,83,0.374,23.6
3/18/2017,,Alego Usonga,,0.068763333,34.23034917,22.9,0,73,0.309,24.2
3/19/2017,,Alego Usonga,,0.068763333,34.23034917,23,1,77,0.281,24.8
3/20/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,1.9,82,0.266,24.2
3/21/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,0.9,81,0.255,24.5
3/22/2017,,Alego Usonga,,0.068763333,34.23034917,22.6,3.3,81,0.25,24.6
3/23/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,3.4,83,0.247,24.7
3/24/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,3.6,82,0.265,24.5
3/25/2017,,Alego Usonga,,0.068763333,34.23034917,21,16.9,86,0.362,23.6
3/26/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,4.9,80,0.367,23.7
3/27/2017,,Alego Usonga,,0.068763333,34.23034917,22.8,1.1,75,0.328,24.3
3/28/2017,,Alego Usonga,,0.068763333,34.23034917,23,0.5,76,0.288,24.7
3/29/2017,,Alego Usonga,,0.068763333,34.23034917,23.3,0.2,74,0.258,25.1
3/30/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,18.2,85,0.312,24.4
3/31/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,2.1,82,0.313,23.9
4/1/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,4,82,0.296,23.9
